transcript,start_time,end_time,participant,hand_labeled
Bmr024,2817.333,2817.652,me013,0
Bmr024,2817.344,2820.464,mn017,0
Bmr024,2820.828,2823.999,mn017,0
Bmr024,2825.382,2826.083,me013,0
Bmr024,2826.243,2828.654,me013,0
Bmr024,2826.287,2826.638,mn017,0
Bmr024,2829.291,2832.353,me013,0
Bmr024,2831.084,2831.448,mn017,0
Bmr024,2832.353,2834.803,me013,0
Bmr024,2832.41,2832.683,mn017,0
Bmr024,2835.6,2836.604,me013,0
Bmr024,2836.743,2838.946,me013,0
Bmr024,2838.805,2839.104,mn017,0
Bmr024,2838.946,2839.544,me013,0
Bmr024,2839.584,2840.4,me013,0
Bmr024,2840.569,2845.15,me013,0
Bmr024,2844.239,2844.538,mn017,0
Bmr024,2845.252,2845.451,me013,0
Bmr024,2845.76,2846.033,mn017,0
Bmr024,2846.168,2847.525,me013,0
Bmr024,2847.277,2849.243,mn017,1
Bmr024,2849.321,2849.737,mn017,0
Bmr024,2849.828,2852.155,mn017,0
Bmr024,2852.506,2853.52,mn017,0
Bmr024,2854.258,2858.5,mn017,0
Bmr024,2858.641,2859.057,mn017,0
Bmr024,2858.791,2861.833,me013,0
Bmr024,2859.902,2860.239,mn017,0
Bmr024,2861.833,2865.72,me013,0
Bmr024,2866.52,2868.253,me013,0
Bmr024,2868.333,2870.405,me013,0
Bmr024,2870.505,2871.879,me013,0
Bmr024,2870.734,2871.02,mn017,0
Bmr024,2873.689,2875.42,me013,0
Bmr024,2873.962,2876.492,mn017,0
Bmr024,2876.027,2876.613,me001,0
Bmr024,2876.159,2876.522,me013,0
Bmr024,2876.492,2877.428,mn017,0
Bmr024,2876.522,2879.14,me013,0
Bmr024,2878.62,2881.21,me011,0
Bmr024,2881.382,2883.345,me011,0
Bmr024,2883.345,2884.279,me011,0
Bmr024,2884.373,2885.837,me011,0
Bmr024,2886.226,2886.99,me011,0
Bmr024,2886.267,2886.572,mn017,0
Bmr024,2887.738,2892.396,me011,0
Bmr024,2891.649,2892.038,mn017,0
Bmr024,2892.35,2892.648,mn017,0
Bmr024,2892.912,2897.991,me011,0
Bmr024,2898.1,2900.405,me011,0
Bmr024,2899.499,2899.915,mn017,0
Bmr024,2900.826,2902.273,me011,1
Bmr024,2902.6,2906.648,me011,0
Bmr024,2906.788,2907.302,me011,0
Bmr024,2907.38,2908.72,me011,0
Bmr024,2909.218,2912.147,me011,0
Bmr024,2912.793,2914.958,mn017,0
Bmr024,2914.545,2916.181,me011,0
Bmr024,2916.462,2917.011,mn017,0
Bmr024,2917.253,2918.754,me013,1
Bmr024,2918.106,2920.722,me011,0
Bmr024,2918.405,2918.724,mn017,0
Bmr024,2920.881,2921.539,me011,0
Bmr024,2921.612,2923.505,mn017,0
Bmr024,2923.611,2925.782,me011,0
Bmr024,2923.784,2924.382,mn017,0
Bmr024,2924.721,2925.179,mn017,0
Bmr024,2925.65,2926.922,me013,0
Bmr024,2926.611,2926.93,me011,0
Bmr024,2928.192,2929.685,me013,0
Bmr024,2929.409,2930.106,mn017,0
Bmr024,2929.685,2932.306,me013,1
Bmr024,2930.402,2930.692,me001,0
Bmr024,2931.341,2933.513,mn017,0
Bmr024,2934.202,2935.094,me011,0
Bmr024,2935.273,2937.744,me011,0
Bmr024,2937.837,2938.375,mn017,0
Bmr024,2938.401,2938.859,me011,0
Bmr024,2938.919,2939.238,me011,0
Bmr024,2939.238,2940.334,me011,0
Bmr024,2940.562,2941.09,me013,0
Bmr024,2941.742,2942.16,mn017,0
Bmr024,2942.182,2942.586,me013,0
Bmr024,2943.021,2944.668,me013,0
Bmr024,2944.795,2945.508,mn017,0
Bmr024,2944.926,2945.297,me013,0
Bmr024,2945.458,2946.638,me013,0
Bmr024,2947.964,2949.632,mn017,0
Bmr024,2947.994,2948.316,me013,0
Bmr024,2949.927,2951.977,mn017,0
Bmr024,2952.238,2952.529,me013,0
Bmr024,2952.876,2953.417,mn017,0
Bmr024,2953.545,2953.9,me013,0
Bmr024,2955.955,2956.351,me013,0
Bmr024,2958.586,2959.773,me013,0
Bmr024,2960.838,2965.388,me013,0
Bmr024,2966.212,2970.618,me013,0
Bmr024,2971.764,2973.426,me013,0
Bmr024,2973.426,2974.055,me013,0
Bmr024,2974.41,2975.024,me011,0
Bmr024,2976.832,2977.445,me013,0
Bmr024,2976.895,2978.11,me011,0
Bmr024,2979.114,2981.599,me013,0
Bmr024,2979.91,2981.358,fe008,0
Bmr024,2981.599,2982.874,me013,0
Bmr024,2981.9,2982.336,fe008,0
Bmr024,2983.713,2987.054,me013,0
Bmr024,2988.216,2990.601,me013,0
Bmr024,2991.554,2992.78,me013,1
Bmr024,2992.925,2993.813,me013,0
Bmr024,2993.813,2994.491,me013,0
Bmr024,2994.491,2995.088,me013,0
Bmr024,2995.66,2996.652,me013,0
Bmr024,2996.797,2997.33,me013,0
Bmr024,2997.749,2998.96,me013,0
Bmr024,2999.137,2999.847,me013,1
Bmr024,3000.283,3002.376,me013,1
Bmr024,3002.168,3003.365,me011,0
Bmr024,3003.441,3005.248,me013,0
Bmr024,3006.166,3007.312,me013,0
Bmr024,3007.457,3009.297,me013,1
Bmr024,3009.162,3009.523,me011,0
Bmr024,3009.394,3010.362,me013,0
Bmr024,3011.572,3012.062,me013,0
Bmr024,3012.821,3013.578,me013,0
Bmr024,3013.707,3017.548,me013,0
Bmr024,3018.804,3019.998,me013,0
Bmr024,3020.142,3021.266,me011,0
Bmr024,3021.263,3021.642,fe008,0
Bmr024,3021.384,3021.733,me013,0
Bmr024,3021.784,3025.311,me011,0
Bmr024,3022.104,3022.717,me013,0
Bmr024,3024.918,3027.427,mn014,0
Bmr024,3025.51,3025.968,me011,0
Bmr024,3026.905,3028.678,me011,0
Bmr024,3028.66,3028.923,me001,0
Bmr024,3028.963,3029.35,me013,0
Bmr024,3029.56,3029.996,me013,0
Bmr024,3030.625,3032.069,me013,0
Bmr024,3031.864,3033.079,me011,0
Bmr024,3033.034,3033.421,me013,0
Bmr024,3033.898,3034.535,me051,0
Bmr024,3034.71,3035.729,me011,0
Bmr024,3036.187,3038.977,me011,0
Bmr024,3039.303,3039.699,me051,0
Bmr024,3039.335,3040.909,me011,0
Bmr024,3041.526,3046.064,me011,0
Bmr024,3046.169,3046.468,me051,0
Bmr024,3046.375,3048.089,me011,0
Bmr024,3048.089,3049.818,me011,0
Bmr024,3050.007,3050.451,me051,0
Bmr024,3050.587,3051.113,me011,0
Bmr024,3052.13,3053.696,me011,0
Bmr024,3104.089,3105.591,me013,0
Bmr024,3107.381,3108.587,me011,0
Bmr025,0.0,0.286,me022,0
Bmr025,1.693,2.951,me013,0
Bmr025,3.56,7.731,me013,1
Bmr025,8.74,12.415,me013,0
Bmr025,13.392,14.077,me013,0
Bmr025,17.68,18.03,me013,0
Bmr025,18.98,22.184,me013,0
Bmr025,22.451,25.442,me013,0
Bmr025,25.937,27.14,me013,0
Bmr025,29.02,31.233,me011,0
Bmr025,33.248,33.757,me013,0
Bmr025,35.666,38.789,me013,0
Bmr025,38.528,44.035,fe008,0
Bmr025,41.669,42.339,me013,0
Bmr025,43.57,43.989,me013,0
Bmr025,46.273,47.204,fe008,0
Bmr025,47.821,48.828,fe008,0
Bmr025,49.69,52.99,fe008,0
Bmr025,53.471,56.578,fe008,0
Bmr025,56.99,57.513,me011,0
Bmr025,58.231,58.804,mn014,0
Bmr025,58.39,61.453,me011,0
Bmr025,61.724,63.572,me011,0
Bmr025,64.05,68.288,me011,0
Bmr025,68.64,71.205,me011,0
Bmr025,70.99,72.896,fe008,0
Bmr025,71.74,72.377,me011,0
Bmr025,72.84,75.117,me011,0
Bmr025,73.35,74.238,fe008,0
Bmr025,75.484,75.889,fe008,0
Bmr025,75.8,76.774,me011,0
Bmr025,76.85,77.508,fe008,0
Bmr025,77.11,77.499,me011,0
Bmr025,77.822,82.044,me011,1
Bmr025,83.29,83.707,fe008,0
Bmr025,83.4,84.344,me011,0
Bmr025,84.588,85.898,me011,1
Bmr025,86.78,89.122,me011,0
Bmr025,90.439,90.963,fe008,0
Bmr025,92.294,93.259,me013,0
Bmr025,92.53,103.493,mn014,0
Bmr025,104.059,105.154,mn014,0
Bmr025,105.84,107.249,me018,0
Bmr025,105.953,106.549,me001,0
Bmr025,107.01,109.964,mn014,0
Bmr025,107.429,108.547,me018,0
Bmr025,108.934,111.186,me018,0
Bmr025,110.857,111.395,mn014,0
Bmr025,111.66,111.953,me018,0
Bmr025,111.81,112.29,fe008,0
Bmr025,112.495,115.021,fe008,0
Bmr025,112.53,113.067,me018,0
Bmr025,114.59,115.573,me018,0
Bmr025,115.627,116.343,me011,0
Bmr025,115.704,116.133,mn014,0
Bmr025,116.3,117.511,fe008,0
Bmr025,116.907,117.278,me018,0
Bmr025,117.21,118.51,me011,0
Bmr025,117.74,119.21,me018,0
Bmr025,119.584,120.219,me018,0
Bmr025,120.548,120.81,me018,0
Bmr025,121.13,123.7,me018,0
Bmr025,124.297,127.012,me018,0
Bmr025,127.7,128.812,me018,0
Bmr025,129.129,129.532,me018,0
Bmr025,130.41,134.018,me018,1
Bmr025,134.198,134.716,fe008,0
Bmr025,134.74,135.858,me018,0
Bmr025,136.08,139.346,me011,0
Bmr025,139.57,144.196,me018,0
Bmr025,139.72,140.496,me011,0
Bmr025,142.87,146.298,me011,0
Bmr025,148.651,150.578,me011,0
Bmr025,150.147,150.602,fe008,0
Bmr025,151.58,151.997,me011,0
Bmr025,152.31,155.105,me013,0
Bmr025,154.52,155.818,me011,0
Bmr025,156.78,161.503,me011,0
Bmr025,161.868,163.591,me011,0
Bmr025,163.692,170.573,me011,0
Bmr025,171.36,176.428,me011,0
Bmr025,176.674,177.883,me011,0
Bmr025,178.28,181.808,me011,0
Bmr025,182.279,185.418,me011,0
Bmr025,185.653,193.071,me011,0
Bmr025,193.429,194.579,me011,0
Bmr025,193.56,198.848,me018,0
Bmr025,197.87,198.431,me011,0
Bmr025,199.381,199.78,me018,0
Bmr025,199.78,205.03,me011,0
Bmr025,205.316,206.526,me011,0
Bmr025,206.68,207.34,me018,0
Bmr025,207.317,207.912,me013,0
Bmr025,208.18,210.637,me013,0
Bmr025,209.483,215.119,me011,0
Bmr025,215.039,215.677,me013,0
Bmr025,215.435,219.032,me011,0
Bmr025,219.4,223.617,me011,0
Bmr025,224.176,228.348,me011,0
Bmr025,228.609,229.122,me013,0
Bmr025,228.961,232.746,me011,0
Bmr025,232.912,233.392,me013,0
Bmr025,233.156,235.973,me011,0
Bmr025,236.318,236.863,me013,0
Bmr025,236.72,238.726,me011,0
Bmr025,239.374,243.971,me011,0
Bmr025,244.38,244.992,me013,0
Bmr025,244.927,249.404,me011,0
Bmr025,249.446,250.219,me013,0
Bmr025,249.594,252.705,me011,0
Bmr025,253.127,255.804,me011,0
Bmr025,255.98,257.584,me011,0
Bmr025,258.546,260.643,fe008,0
Bmr025,259.572,260.023,me011,0
Bmr025,261.17,265.631,fe008,0
Bmr025,266.29,270.403,fe008,0
Bmr025,270.602,274.483,fe008,0
Bmr025,273.592,274.83,me011,0
Bmr025,275.121,276.671,me011,0
Bmr025,277.28,280.742,me011,0
Bmr025,280.996,281.508,fe008,0
Bmr025,281.295,281.963,me011,0
Bmr025,282.209,286.736,me011,0
Bmr025,287.303,288.393,me011,0
Bmr025,288.297,289.992,fe008,0
Bmr025,289.216,289.688,me011,0
Bmr025,290.182,293.958,me011,0
Bmr025,290.33,291.931,fe008,0
Bmr025,294.191,300.034,me011,0
Bmr025,294.197,294.714,fe008,0
Bmr025,300.475,304.497,me011,0
Bmr025,304.211,304.766,fe008,0
Bmr025,305.03,308.183,me011,0
Bmr025,305.196,305.646,fe008,0
Bmr025,309.121,312.258,me011,0
Bmr025,312.489,312.821,me011,0
Bmr025,313.61,316.513,me011,0
Bmr025,316.855,319.116,me011,0
Bmr025,319.402,326.513,me011,0
Bmr025,320.863,321.381,me013,0
Bmr025,323.232,323.885,me013,0
Bmr025,326.733,328.08,me011,0
Bmr025,326.985,327.467,fe016,0
Bmr025,328.24,330.68,me018,0
Bmr025,331.15,332.339,me011,0
Bmr025,332.652,333.283,me018,0
Bmr025,334.0,337.361,me011,0
Bmr025,335.051,335.587,me018,0
Bmr025,337.755,340.91,me011,0
Bmr025,341.153,342.216,me011,0
Bmr025,342.416,344.253,me011,0
Bmr025,344.729,346.395,me011,0
Bmr025,345.69,346.038,me018,0
Bmr025,346.59,349.065,me018,0
Bmr025,346.651,347.035,me013,0
Bmr025,348.562,349.826,me011,0
Bmr025,349.197,351.175,me018,0
Bmr025,350.796,353.353,me011,0
Bmr025,351.641,355.643,me018,0
Bmr025,353.74,357.538,me011,0
Bmr025,356.34,361.126,me013,0
Bmr025,357.98,360.115,me011,0
Bmr025,360.5,361.694,fe016,0
Bmr025,363.96,367.645,fe008,0
Bmr025,366.33,367.104,me013,0
Bmr025,367.894,371.152,me013,0
Bmr025,371.55,375.649,me013,0
Bmr025,372.723,373.266,me011,0
Bmr025,376.3,377.809,me013,0
Bmr025,376.31,378.109,me018,0
Bmr025,376.7,377.325,me011,0
Bmr025,377.791,384.867,me011,0
Bmr025,384.867,388.756,me011,1
Bmr025,388.958,392.716,me011,0
Bmr025,393.153,396.396,me011,0
Bmr025,396.513,397.251,me013,0
Bmr025,396.771,400.181,me011,0
Bmr025,400.77,401.563,me011,0
Bmr025,402.1,407.146,me011,0
Bmr025,407.243,408.03,me013,0
Bmr025,407.38,409.116,me011,0
Bmr025,409.537,410.897,me011,0
Bmr025,411.031,411.626,me013,0
Bmr025,411.47,413.789,me018,0
Bmr025,411.722,412.224,me011,0
Bmr025,414.005,416.956,me018,0
Bmr025,416.692,420.64,me011,0
Bmr025,417.97,418.467,me018,0
Bmr025,420.53,421.086,me018,0
Bmr025,420.79,421.433,me013,0
Bmr025,421.132,425.54,me011,0
Bmr025,425.883,428.464,me011,0
Bmr025,426.113,426.7,me013,0
Bmr025,427.53,428.129,me013,0
Bmr025,428.958,429.396,me011,0
Bmr025,429.231,430.281,me018,0
Bmr025,429.85,433.806,me011,0
Bmr025,434.383,436.991,me011,0
Bmr025,437.219,440.641,me011,0
Bmr025,441.052,441.865,me011,0
Bmr025,442.63,445.501,me011,0
Bmr025,446.104,450.66,me011,0
Bmr025,450.761,453.811,me011,0
Bmr025,453.59,456.184,me013,0
Bmr025,453.901,454.613,me022,0
Bmr025,455.83,457.735,me011,0
Bmr025,457.94,459.414,me022,0
Bmr025,459.85,463.188,me022,0
Bmr025,462.97,463.963,me011,0
Bmr025,463.188,464.76,me022,0
Bmr025,463.649,464.014,mn014,0
Bmr025,464.97,469.162,me011,0
Bmr025,469.376,470.905,me011,0
Bmr025,469.401,469.818,me022,0
Bmr025,470.71,472.656,me022,0
Bmr025,473.05,473.454,me013,0
Bmr025,473.45,474.186,me011,1
Bmr025,473.9,474.682,me018,0
Bmr025,473.96,474.341,me022,0
Bmr025,474.242,479.649,me013,0
Bmr025,479.308,480.096,me011,0
Bmr025,479.888,486.723,me013,0
Bmr025,482.86,483.235,me011,0
Bmr025,485.92,486.317,fe008,0
Bmr025,486.67,490.139,me018,0
Bmr025,487.71,489.431,me011,0
Bmr025,490.634,493.987,me011,0
Bmr025,491.62,492.327,fe008,0
Bmr025,493.223,493.723,me013,0
Bmr025,494.85,495.506,me011,0
Bmr025,496.3,497.38,me011,0
Bmr025,498.4,499.286,me011,0
Bmr025,499.691,500.492,me018,0
Bmr025,499.97,500.635,me013,0
Bmr025,500.76,502.016,me011,0
Bmr025,501.964,502.442,me013,0
Bmr025,502.227,503.686,me011,0
Bmr025,502.35,503.123,me022,0
Bmr025,503.929,504.94,me011,0
Bmr025,504.08,505.597,me013,0
Bmr025,504.62,506.302,me022,0
Bmr025,506.79,507.172,me013,0
Bmr025,507.845,510.704,me011,0
Bmr025,508.87,509.552,me013,0
Bmr025,509.69,511.792,me022,0
Bmr025,511.984,513.001,me022,0
Bmr025,512.79,513.981,me011,0
Bmr025,513.84,514.418,me022,0
Bmr025,514.089,515.087,me013,0
Bmr025,514.161,520.439,me011,0
Bmr025,516.85,517.348,me013,0
Bmr025,519.497,519.919,me022,0
Bmr025,519.64,520.474,me013,0
Bmr025,519.69,522.93,me018,0
Bmr025,523.32,523.896,me011,0
Bmr025,525.53,526.381,me011,0
Bmr025,526.653,527.83,me011,0
Bmr025,527.95,529.979,me022,0
Bmr025,528.6,529.072,me011,0
Bmr025,530.506,534.73,me022,0
Bmr025,534.94,536.174,me011,0
Bmr025,534.953,536.701,me022,0
Bmr025,536.451,540.547,me011,1
Bmr025,540.733,543.166,me011,0
Bmr025,543.345,545.723,me011,0
Bmr025,545.79,546.139,me022,0
Bmr025,545.922,548.05,me011,0
Bmr025,546.9,549.935,me022,0
Bmr025,550.19,552.821,me011,0
Bmr025,553.42,559.437,me022,0
Bmr025,558.839,563.434,me011,0
Bmr025,564.36,567.059,me011,0
Bmr025,569.29,569.575,me022,0
Bmr025,569.861,573.536,me022,0
Bmr025,570.47,571.26,me011,0
Bmr025,574.03,576.259,me022,0
Bmr025,576.71,580.667,me022,0
Bmr025,580.133,583.277,me011,1
Bmr025,582.38,582.644,me022,0
Bmr025,582.95,585.725,me022,0
Bmr025,585.975,586.38,me022,0
Bmr025,586.72,587.565,me022,0
Bmr025,586.822,587.939,me011,0
Bmr025,588.628,592.051,me011,0
Bmr025,592.58,595.327,me011,0
Bmr025,595.516,598.228,me011,1
Bmr025,597.771,598.335,me022,0
Bmr025,599.187,603.672,me013,0
Bmr025,603.909,605.508,me013,0
Bmr025,605.918,609.316,me013,0
Bmr025,609.851,614.6,me011,1
Bmr025,613.689,614.164,me013,0
Bmr025,615.79,616.312,me011,0
Bmr025,616.48,619.5,me011,0
Bmr025,620.16,623.48,me011,0
Bmr025,624.14,627.751,me011,0
Bmr025,627.765,628.377,me013,0
Bmr025,628.43,632.777,me011,0
Bmr025,632.69,633.335,me013,0
Bmr025,633.161,636.616,me011,0
Bmr025,637.04,637.671,me013,0
Bmr025,638.919,641.809,me013,0
Bmr025,642.16,644.827,me013,0
Bmr025,645.31,653.101,me013,0
Bmr025,653.92,661.267,me013,0
Bmr025,659.85,660.184,mn014,0
Bmr025,661.422,662.585,fe008,0
Bmr025,662.416,662.788,me011,0
Bmr025,662.804,666.626,fe008,0
Bmr025,666.327,667.398,me011,0
Bmr025,667.04,668.056,fe008,0
Bmr025,668.753,669.198,fe008,0
Bmr025,669.14,670.895,fe016,0
Bmr025,671.053,673.05,fe016,0
Bmr025,673.7,677.511,fe016,0
Bmr025,677.644,679.466,fe016,0
Bmr025,679.476,680.182,me013,0
Bmr025,680.52,688.95,fe016,0
Bmr025,689.29,689.707,fe016,0
Bmr025,690.11,696.221,fe016,0
Bmr025,696.66,698.16,me013,0
Bmr025,696.689,698.692,fe016,0
Bmr025,698.16,705.848,me013,1
Bmr025,702.83,703.643,fe016,0
Bmr025,706.39,708.699,me013,0
Bmr025,709.05,711.262,me013,0
Bmr025,709.65,713.373,fe016,0
Bmr025,712.51,714.951,me001,0
Bmr025,715.571,716.77,me001,0
Bmr025,717.666,719.658,me001,1
Bmr025,719.98,721.697,me001,0
Bmr025,719.99,720.529,fe016,0
Bmr025,722.12,723.167,me001,0
Bmr025,722.659,729.685,me013,1
Bmr025,723.036,723.417,fe016,0
Bmr025,730.128,731.916,me013,0
Bmr025,730.673,732.608,fe016,0
Bmr025,731.15,731.914,me001,0
Bmr025,732.406,733.064,me011,0
Bmr025,732.608,733.93,fe016,0
Bmr025,733.38,734.77,me013,0
Bmr025,734.181,734.739,fe016,0
Bmr025,735.16,737.887,me011,0
Bmr025,735.29,736.981,me013,0
Bmr025,735.39,737.702,fe016,0
Bmr025,735.94,736.515,me001,0
Bmr025,737.421,738.264,me018,0
Bmr025,738.64,739.252,me022,0
Bmr025,738.663,739.441,me013,0
Bmr025,739.548,740.813,me013,0
Bmr025,740.095,741.858,fe016,0
Bmr025,741.054,746.36,me013,1
Bmr025,745.76,747.259,fe016,0
Bmr025,746.39,747.71,me001,1
Bmr025,747.71,752.732,fe016,1
Bmr025,750.959,751.449,me013,0
Bmr025,752.95,756.422,fe016,0
Bmr025,755.1,755.453,me013,0
Bmr025,756.637,758.127,fe016,0
Bmr025,758.247,760.178,fe016,0
Bmr025,761.247,762.014,fe016,0
Bmr025,761.37,763.932,me013,0
Bmr025,763.932,767.024,me013,0
Bmr025,764.408,765.554,fe016,0
Bmr025,765.91,770.278,fe016,0
Bmr025,769.37,769.834,me013,0
Bmr025,771.504,771.996,me013,0
Bmr025,773.87,774.381,me013,0
Bmr025,775.43,776.223,me013,0
Bmr025,776.09,777.233,me011,0
Bmr025,777.79,781.948,me011,0
Bmr025,782.135,786.831,me011,0
Bmr025,787.145,790.393,me011,0
Bmr025,790.763,791.258,me011,0
Bmr025,791.962,799.156,me011,1
Bmr025,799.485,803.421,me011,0
Bmr025,803.421,805.477,me011,0
Bmr025,805.94,807.85,me018,0
Bmr025,806.129,806.86,me011,0
Bmr025,806.516,806.896,mn014,0
Bmr025,807.5,808.329,me011,0
Bmr025,808.152,809.651,me018,0
Bmr025,808.98,812.425,me011,0
Bmr025,810.64,811.052,me018,0
Bmr025,811.89,812.963,me018,0
Bmr025,812.778,816.367,me011,0
Bmr025,816.571,820.982,me011,0
Bmr025,821.51,827.672,me011,0
Bmr025,828.569,832.999,me011,0
Bmr025,833.203,835.518,me011,0
Bmr025,835.742,839.461,me011,0
Bmr025,839.432,840.041,me001,0
Bmr025,839.688,842.735,me011,0
Bmr025,840.696,841.078,mn014,0
Bmr025,843.144,847.363,me011,0
Bmr025,847.627,850.464,me011,0
Bmr025,850.83,854.889,fe016,0
Bmr025,855.59,857.279,fe016,0
Bmr025,856.2,856.492,fe008,0
Bmr025,856.66,860.022,me011,0
Bmr025,857.189,857.6,fe008,0
Bmr025,857.91,858.728,fe016,0
Bmr025,860.35,861.786,me011,0
Bmr025,860.79,862.344,fe016,0
Bmr025,861.9,862.519,me013,0
Bmr025,862.67,863.547,fe016,0
Bmr025,863.192,864.074,me011,0
Bmr025,864.13,867.432,me013,0
Bmr025,864.82,865.213,mn014,0
Bmr025,865.94,868.84,me011,0
Bmr025,867.725,869.321,me013,0
Bmr025,868.622,869.98,fe016,0
Bmr025,869.321,869.848,me013,0
Bmr025,870.359,870.872,me013,0
Bmr025,870.46,872.248,me011,0
Bmr025,870.786,871.329,fe016,0
Bmr025,872.248,877.569,me011,0
Bmr025,873.192,873.946,fe016,0
Bmr025,873.891,875.984,me013,0
Bmr025,874.744,875.641,fe016,0
Bmr025,875.623,877.08,me022,0
Bmr025,875.876,881.185,fe016,0
Bmr025,877.569,879.24,me011,0
Bmr025,877.891,878.376,me013,0
Bmr025,879.098,879.901,me013,0
Bmr025,881.07,883.778,me018,0
Bmr025,881.34,881.711,me011,0
Bmr025,881.674,882.192,me013,0
Bmr025,884.19,885.152,me011,0
Bmr025,885.78,886.17,fe016,0
Bmr025,886.313,888.661,fe016,0
Bmr025,888.15,889.295,me011,0
Bmr025,889.14,891.082,fe016,0
Bmr025,889.7,890.185,fe008,0
Bmr025,890.03,890.97,me011,0
Bmr025,890.58,892.086,fe008,0
Bmr025,890.66,892.144,me013,0
Bmr025,892.6,894.298,fe008,0
Bmr025,892.878,895.006,me013,0
Bmr025,893.25,893.995,fe016,0
Bmr025,893.46,895.885,me011,0
Bmr025,893.973,894.582,me001,0
Bmr025,895.75,900.998,fe016,0
Bmr025,898.42,899.576,me018,0
Bmr025,900.48,902.685,me018,0
Bmr025,901.89,903.885,me011,0
Bmr025,903.08,904.856,fe016,0
Bmr025,903.42,904.027,me018,0
Bmr025,904.548,911.428,me011,0
Bmr025,906.14,906.498,fe016,0
Bmr025,909.09,909.867,me018,0
Bmr025,912.02,912.548,fe016,0
Bmr025,912.46,912.98,me011,0
Bmr025,913.796,915.691,me011,0
Bmr025,916.51,918.122,me011,0
Bmr025,917.647,918.485,mn014,0
Bmr025,918.122,918.507,me011,0
Bmr025,918.507,919.407,me011,0
Bmr025,919.676,920.188,mn014,0
Bmr025,919.757,922.878,me011,0
Bmr025,920.1,921.509,me018,0
Bmr025,923.405,927.138,me011,0
Bmr025,924.01,924.382,me018,0
Bmr025,926.138,927.059,fe016,0
Bmr025,927.02,927.822,me018,0
Bmr025,929.23,933.184,me011,0
Bmr025,929.71,930.173,fe016,0
Bmr025,932.49,936.26,fe016,0
Bmr025,934.107,934.55,me011,0
Bmr025,936.597,937.138,me001,0
Bmr025,936.66,940.062,me011,0
Bmr025,940.062,943.295,me011,0
Bmr025,941.925,942.535,fe016,0
Bmr025,942.867,943.854,fe016,0
Bmr025,943.295,945.889,me011,0
Bmr025,944.62,946.481,fe016,0
Bmr025,946.538,948.22,fe016,0
Bmr025,946.79,948.197,me018,0
Bmr025,947.45,947.977,mn014,0
Bmr025,950.0,951.5,me018,0
Bmr025,950.33,951.158,fe016,0
Bmr025,951.445,951.91,fe016,0
Bmr025,951.62,954.63,me011,0
Bmr025,952.08,953.25,me018,0
Bmr025,955.128,959.142,fe016,0
Bmr025,958.59,967.312,me011,0
Bmr025,960.52,961.199,me013,0
Bmr025,967.62,968.137,fe016,0
Bmr025,967.881,969.347,me011,0
Bmr025,970.78,971.463,me011,0
Bmr025,972.37,973.401,fe016,0
Bmr025,972.76,973.273,me011,0
Bmr025,974.78,978.337,me011,0
Bmr025,978.768,980.137,me011,0
Bmr025,980.315,983.016,me011,0
Bmr025,983.39,986.058,me011,0
Bmr025,986.236,989.076,me011,0
Bmr025,989.287,991.375,me011,0
Bmr025,991.89,993.789,me011,0
Bmr025,993.972,996.437,me011,0
Bmr025,996.44,996.844,me001,0
Bmr025,997.47,999.194,me011,0
Bmr025,999.605,1001.684,me011,0
Bmr025,1002.146,1008.655,me011,1
Bmr025,1009.618,1011.856,me001,0
Bmr025,1011.483,1011.908,me011,0
Bmr025,1011.984,1014.601,me001,0
Bmr025,1013.001,1013.39,me011,0
Bmr025,1014.191,1014.483,me011,0
Bmr025,1015.1,1016.919,me018,0
Bmr025,1015.305,1015.833,me011,0
Bmr025,1015.65,1016.567,mn014,0
Bmr025,1016.85,1018.655,me011,1
Bmr025,1017.08,1017.538,me001,0
Bmr025,1017.35,1017.792,mn014,0
Bmr025,1018.725,1020.416,me001,0
Bmr025,1019.29,1022.698,me011,0
Bmr025,1022.932,1024.694,me011,0
Bmr025,1024.769,1028.274,me011,0
Bmr025,1029.24,1030.612,me011,0
Bmr025,1030.795,1034.72,fe008,0
Bmr025,1034.013,1037.126,me011,0
Bmr025,1035.115,1036.93,fe008,0
Bmr025,1037.36,1038.658,me013,0
Bmr025,1038.658,1041.153,me013,0
Bmr025,1038.71,1039.341,fe008,0
Bmr025,1039.341,1041.975,fe008,0
Bmr025,1041.153,1041.594,me013,0
Bmr025,1042.516,1043.437,me013,0
Bmr025,1042.6,1044.128,me011,0
Bmr025,1044.895,1051.313,me011,0
Bmr025,1051.617,1054.081,me011,0
Bmr025,1054.237,1055.702,me011,0
Bmr025,1056.16,1057.787,me011,0
Bmr025,1058.107,1059.665,me011,0
Bmr025,1060.05,1062.608,me011,0
Bmr025,1062.608,1063.332,me011,0
Bmr025,1063.332,1065.719,me011,0
Bmr025,1066.61,1070.064,me011,0
Bmr025,1070.302,1073.524,me011,0
Bmr025,1073.74,1074.178,fe016,0
Bmr025,1074.36,1078.134,me011,0
Bmr025,1078.343,1082.55,me011,0
Bmr025,1082.663,1086.692,me013,0
Bmr025,1087.37,1088.097,me013,0
Bmr025,1088.445,1093.716,me013,0
Bmr025,1092.83,1094.653,me011,0
Bmr025,1093.337,1093.636,fe008,0
Bmr025,1094.791,1096.64,me013,0
Bmr025,1096.535,1097.704,me011,0
Bmr025,1098.83,1099.096,me011,0
